employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment,vol_exit_date,left,tenure_m_at_ref,last_rating,last_goal,last_promo_rec,n_reviews,n_promo_recs,repeat_promo_rec,ever_promo_rec,eligible_never_rec,goal_delta,surveyed,responded,non_responder,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future,eng_index,d_manager_effectiveness,d_career_development,d_recognition,hist_response_rate,mgr_span,ref_date
E11183,Joshua Stanley,2024-02-15,2025-02-14,departed,Corporate Operations,Client-Advisory,1,Senior Adviser,119500.0,0.96,Male,25-29,South Asian,Full-time,False,False,E03663,agency,NovaCorp-Origin,WorkdayHR,48.0,12,False,2025-02-14,1,8.31143232588699,Meets Expectations,53.9,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,1.0,2024-10-25
E11184,Jacqueline Young,2024-02-16,,active,Insurance,Corporate-Support,1,Graduate,70500.0,1.01,Female,30-34,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E02281,agency,NovaCorp-Origin,WorkdayHR,24.0,22,False,,0,8.278580814717477,Meets Expectations,49.5,False,1.0,0.0,0,0,0,0.0,True,True,0,3.11,2.31,2.96,1.37,3.05,2.23,3.85,3.59,2.80875,-0.4700000000000002,-0.44999999999999996,-0.41000000000000014,0.6666666666666666,2.0,2024-10-25
E11185,Virginia Todd,2024-02-17,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",214900.0,0.93,Non-binary,30-34,Pacific Islander,Part-time,False,False,E05812,direct,NovaCorp-Origin,WorkdayHR,54.0,22,False,,0,8.245729303547963,Meets Expectations,65.0,False,1.0,0.0,0,0,0,0.0,True,True,0,4.0,4.76,4.32,3.62,2.74,4.37,4.23,3.64,3.96,0.7400000000000002,0.43999999999999995,0.15000000000000036,0.6666666666666666,4.0,2024-10-25
E11186,Matthew Jones,2024-02-26,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",160500.0,0.95,Male,35-39,Anglo-Australian,Full-time,False,False,E08147,agency,NovaCorp-Origin,WorkdayHR,30.0,22,False,,0,7.9500657030223385,Below Expectations,46.5,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.0,0.0,0.0,0.5,2.0,2024-10-25
E11187,Alan May,2024-02-28,,active,Retail Banking,Management,2,"Manager, Retail Banking",129600.0,0.88,Male,18-24,Anglo-Australian,Full-time,True,True,E07542,agency,NovaCorp-Origin,WorkdayHR,24.0,22,False,,0,7.884362680683311,High Performer,77.8,False,1.0,0.0,0,0,1,0.0,True,True,0,3.11,3.9,4.49,2.45,2.08,4.57,3.43,4.12,3.51875,-1.0100000000000002,0.7100000000000002,1.1500000000000004,1.0,6.0,2024-10-25
E11188,Tiffany Mcgee,2024-03-03,2025-05-28,departed,Retail Banking,Client-Advisory,1,Client Service Officer,72500.0,0.95,Female,25-29,Anglo-Australian,Full-time,True,False,E01691,agency,NovaCorp-Origin,WorkdayHR,67.0,15,False,2025-05-28,1,7.752956636005256,Meets Expectations,67.6,False,1.0,0.0,0,0,0,0.0,True,True,0,2.59,3.18,3.56,4.66,4.67,3.88,4.62,4.1,3.9074999999999998,0.0,0.0,0.0,0.5,2.0,2024-10-25
E11189,Melissa Evans,2024-03-05,,active,Technology,Management,1,Coordinator,111900.0,0.99,Female,25-29,South Asian,Full-time,False,True,E13078,referral,NovaCorp-Origin,WorkdayHR,56.0,22,False,,0,7.687253613666228,Meets Expectations,48.6,False,1.0,0.0,0,0,1,0.0,True,True,0,3.42,4.31,3.55,4.21,4.65,3.53,4.7,4.57,4.1175,-0.3700000000000001,-0.4299999999999997,0.18999999999999995,1.0,3.0,2024-10-25
E11190,Nicholas Sheppard,2024-03-07,,active,Retail Banking,Corporate-Support,1,Graduate,60600.0,0.92,Male,25-29,South Asian,Casual,False,False,E01487,agency,NovaCorp-Origin,WorkdayHR,19.0,22,False,,0,7.621550591327201,Meets Expectations,65.0,False,1.0,0.0,0,0,0,0.0,True,True,0,2.26,2.35,2.72,3.28,5.0,3.82,2.4,3.38,3.15125,0.22999999999999998,0.8899999999999997,0.20000000000000018,1.0,8.0,2024-10-25
E11191,Mr. Corey Watson DDS,2024-03-07,,active,Wealth Management,Corporate-Support,2,"Manager, Wealth Management",134600.0,0.96,Male,25-29,Anglo-Australian,Full-time,False,False,E01041,direct,NovaCorp-Origin,WorkdayHR,57.0,22,False,,0,7.621550591327201,Meets Expectations,68.6,False,1.0,0.0,0,0,0,0.0,True,True,0,3.8,3.82,4.61,2.85,3.48,3.44,3.48,5.0,3.81,0.029999999999999805,-0.73,-0.3899999999999997,1.0,5.0,2024-10-25
E11192,Thomas Solis,2024-03-07,,active,Corporate Operations,Management,1,Team Leader,132300.0,0.94,Male,25-29,Latin American,Part-time,False,False,E06387,agency,NovaCorp-Origin,WorkdayHR,17.0,22,False,,0,7.621550591327201,High Performer,77.4,True,1.0,1.0,0,1,0,0.0,True,True,0,2.69,3.42,3.36,4.21,2.63,3.89,2.63,3.53,3.295,0.0,0.0,0.0,0.5,3.0,2024-10-25
E11193,Michael Phillips,2024-03-07,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",140200.0,0.99,Male,40-44,Southeast Asian,Full-time,False,False,E00220,agency,NovaCorp-Origin,WorkdayHR,62.0,22,False,,0,7.621550591327201,Meets Expectations,54.6,False,1.0,0.0,0,0,0,0.0,True,True,0,4.5,3.33,1.0,3.57,4.18,2.43,1.81,4.14,3.12,0.009999999999999787,0.04999999999999982,-0.48,1.0,6.0,2024-10-25
E11194,James Hernandez,2024-03-08,,active,Risk & Compliance,Operations-Processing,1,Senior Analyst,146700.0,1.07,Male,30-34,Anglo-Australian,Fixed-term,False,True,E02902,agency,NovaCorp-Origin,WorkdayHR,79.0,22,False,,0,7.588699080157687,Meets Expectations,70.0,False,1.0,0.0,0,0,1,0.0,True,True,0,2.61,1.84,3.26,3.37,3.75,3.38,2.95,4.16,3.165,0.6599999999999999,0.4700000000000002,-0.2200000000000002,1.0,1.0,2024-10-25
E11195,Samuel Mooney,2024-03-09,,active,Technology,Corporate-Support,1,Specialist,110400.0,0.86,Male,30-34,Southeast Asian,Part-time,False,False,E12272,direct,NovaCorp-Origin,WorkdayHR,53.0,22,False,,0,7.555847568988173,High Performer,71.0,False,1.0,0.0,0,0,0,0.0,True,True,0,1.81,3.95,2.32,3.07,4.03,3.95,1.76,1.69,2.8225,0.010000000000000009,0.5899999999999999,0.32999999999999985,1.0,4.0,2024-10-25
E11196,Michael Wilkinson,2024-03-10,,active,Risk & Compliance,Technology,1,Junior Developer,81800.0,0.99,Male,18-24,Anglo-Australian,Full-time,False,False,E01644,agency,NovaCorp-Origin,WorkdayHR,52.0,22,False,,0,7.522996057818659,Meets Expectations,68.5,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.5,7.0,2024-10-25
E11197,Lisa Kaiser,2024-03-10,2025-04-11,departed,Retail Banking,Technology,1,Engineer,113400.0,0.81,Female,30-34,East Asian,Full-time,True,False,E00360,agency,NovaCorp-Origin,WorkdayHR,57.0,13,False,2025-04-11,1,7.522996057818659,Outstanding,81.8,True,1.0,1.0,0,1,0,0.0,True,True,0,4.03,4.15,3.32,3.19,3.1,3.68,2.7,3.11,3.41,0.5300000000000002,0.18999999999999995,0.25,1.0,3.0,2024-10-25
E11198,Heidi Ramirez,2024-03-11,,active,Technology,Management,1,Coordinator,108600.0,0.9,Female,35-39,Middle Eastern,Casual,True,True,E01599,referral,NovaCorp-Origin,WorkdayHR,61.0,22,False,,0,7.490144546649145,Outstanding,92.6,True,1.0,1.0,0,1,0,0.0,True,True,0,3.89,3.28,4.4,3.31,2.75,2.61,3.1,3.91,3.40625,0.20999999999999996,0.26000000000000023,0.20000000000000018,1.0,1.0,2024-10-25
E11199,Justin Cross,2024-03-12,,active,Corporate Operations,Management,1,Administration Officer,68800.0,1.03,Male,35-39,Southeast Asian,Casual,False,False,E00925,agency,NovaCorp-Origin,WorkdayHR,66.0,21,False,,0,7.457293035479632,Meets Expectations,78.2,False,1.0,0.0,0,0,0,0.0,True,True,0,2.55,1.0,3.15,1.6,3.07,1.96,3.57,2.58,2.435,0.6999999999999997,-0.2899999999999998,-0.71,1.0,3.0,2024-10-25
E11200,Victor Miller,2024-03-12,,active,Corporate Operations,Technology,1,Engineer,105500.0,1.0,Male,30-34,South Asian,Full-time,False,True,E13772,direct,NovaCorp-Origin,WorkdayHR,45.0,21,False,,0,7.457293035479632,High Performer,83.4,True,1.0,1.0,0,1,0,0.0,True,True,0,2.64,2.73,2.46,2.81,3.48,1.33,2.03,1.73,2.40125,0.0,0.0,0.0,0.5,3.0,2024-10-25
E11201,Stephen Neal,2024-03-12,,active,Technology,Risk-Compliance,1,Risk Analyst,111900.0,0.92,Male,30-34,European (non-Anglo),Full-time,False,True,E02299,agency,NovaCorp-Origin,WorkdayHR,46.0,21,False,,0,7.457293035479632,Meets Expectations,53.2,False,1.0,0.0,0,0,1,0.0,True,True,0,2.9,5.0,3.79,3.43,3.39,2.41,3.85,3.29,3.5075000000000003,-0.03000000000000025,0.5,0.25,1.0,4.0,2024-10-25
E11202,Eric Coleman,2024-03-13,,active,Retail Banking,Operations-Processing,1,Senior Analyst,125100.0,0.88,Male,35-39,Anglo-Australian,Part-time,False,False,E13936,agency,NovaCorp-Origin,WorkdayHR,25.0,21,False,,0,7.424441524310118,Meets Expectations,70.4,False,1.0,0.0,0,0,0,0.0,True,True,0,1.17,1.52,2.2,3.68,2.49,2.13,3.25,2.37,2.3512500000000003,0.08999999999999986,-0.16999999999999993,-0.1299999999999999,1.0,4.0,2024-10-25
E11203,Jill Gonzalez,2024-03-16,,active,Technology,Client-Advisory,2,"Manager, Technology",180900.0,0.84,Female,18-24,Anglo-Australian,Full-time,True,False,E00038,agency,NovaCorp-Origin,WorkdayHR,76.0,21,False,,0,7.3258869908015765,High Performer,82.8,False,1.0,0.0,0,0,0,0.0,True,True,0,3.85,4.14,4.41,4.5,5.0,4.03,3.56,4.99,4.3100000000000005,-1.15,-0.5,-0.5899999999999999,1.0,4.0,2024-10-25
E11204,Denise Savage,2024-03-16,,active,Risk & Compliance,Management,1,Administration Officer,56300.0,0.9,Female,40-44,Anglo-Australian,Casual,False,False,E01688,agency,NovaCorp-Origin,WorkdayHR,64.0,21,False,,0,7.3258869908015765,Meets Expectations,74.5,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.5,3.0,2024-10-25
E11205,Sean Luna,2024-03-21,,active,Technology,Operations-Processing,1,Senior Analyst,142000.0,0.93,Male,35-39,South Asian,Full-time,False,False,E09709,direct,NovaCorp-Origin,WorkdayHR,26.0,21,False,,0,7.1616294349540075,High Performer,69.3,True,1.0,1.0,0,1,0,0.0,False,,0,,,,,,,,,,,,,0.0,2.0,2024-10-25
E11206,Jessica Daniel,2024-03-23,,active,Insurance,Technology,1,Senior Engineer,140700.0,0.89,Female,30-34,Anglo-Australian,Full-time,False,False,E04922,agency,NovaCorp-Origin,WorkdayHR,63.0,21,False,,0,7.09592641261498,Outstanding,84.5,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,,,,0.0,2.0,2024-10-25
E11207,Gwendolyn Green,2024-03-26,,active,Wealth Management,Risk-Compliance,4,"Director, Wealth Management",303100.0,0.98,Female,30-34,Southeast Asian,Full-time,False,True,E05287,direct,NovaCorp-Origin,WorkdayHR,40.0,21,False,,0,6.9973718791064385,Meets Expectations,59.5,False,1.0,0.0,0,0,1,0.0,True,True,0,3.3,3.3,4.22,2.07,2.77,3.52,3.67,4.47,3.415,-0.6800000000000002,-1.1400000000000001,-0.6000000000000005,1.0,21.0,2024-10-25
E11208,Michelle Bradley,2024-03-26,,active,Wealth Management,Corporate-Support,1,Senior Specialist,128000.0,0.98,Female,35-39,Anglo-Australian,Part-time,False,False,E03342,agency,NovaCorp-Origin,WorkdayHR,57.0,21,False,,0,6.9973718791064385,Outstanding,75.8,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,,,,0.0,2.0,2024-10-25
E11209,Amy Good,2024-03-26,,active,Risk & Compliance,Operations-Processing,1,Processing Officer,57300.0,0.89,Female,18-24,East Asian,Full-time,False,False,E02181,agency,NovaCorp-Origin,WorkdayHR,87.0,21,False,,0,6.9973718791064385,Unsatisfactory,25.9,False,1.0,0.0,0,0,0,0.0,True,True,0,3.58,3.19,4.0,3.41,4.78,4.88,3.71,2.96,3.8137499999999998,0.7600000000000002,0.16999999999999993,0.20999999999999996,1.0,1.0,2024-10-25
E11210,Charles Henry,2024-03-26,,active,Risk & Compliance,Client-Advisory,1,Senior Adviser,134300.0,0.95,Prefer not to say,18-24,Anglo-Australian,Full-time,True,True,E01055,direct,NovaCorp-Origin,WorkdayHR,85.0,21,False,,0,6.9973718791064385,High Performer,93.6,True,1.0,1.0,0,1,0,0.0,True,True,0,3.46,3.07,3.99,4.2,2.17,2.53,3.86,3.75,3.37875,0.0,0.0,0.0,0.5,7.0,2024-10-25
E11211,Carmen Morris,2024-03-26,,active,Insurance,Operations-Processing,1,Processing Officer,55400.0,0.9,Female,30-34,Anglo-Australian,Full-time,False,True,E11002,agency,NovaCorp-Origin,WorkdayHR,25.0,21,False,,0,6.9973718791064385,High Performer,56.2,True,1.0,1.0,0,1,0,0.0,True,True,0,2.23,4.1,4.08,3.02,3.44,2.99,3.77,4.32,3.49375,-0.33000000000000007,0.3700000000000001,0.6200000000000001,1.0,1.0,2024-10-25
E11213,Kevin Johnston,2024-03-31,,active,Wealth Management,Technology,3,"Senior Manager, Wealth Management",212800.0,1.01,Male,25-29,Anglo-Australian,Full-time,False,False,E11888,agency,NovaCorp-Origin,WorkdayHR,27.0,21,False,,0,6.83311432325887,Meets Expectations,82.1,False,1.0,0.0,0,0,0,0.0,True,True,0,4.88,3.95,4.48,4.62,4.29,3.94,5.0,4.53,4.46125,0.5099999999999998,-0.2999999999999998,0.0600000000000005,1.0,5.0,2024-10-25
E11214,Franklin Underwood,2024-03-31,,active,Technology,Management,2,"Manager, Technology",145900.0,1.02,Male,35-39,Anglo-Australian,Part-time,False,False,E05886,referral,NovaCorp-Origin,WorkdayHR,27.0,21,False,,0,6.83311432325887,Outstanding,94.7,False,1.0,0.0,0,0,0,0.0,True,True,0,3.16,4.82,4.18,3.88,5.0,2.54,3.97,4.13,3.96,-0.2799999999999998,-1.12,0.5399999999999996,1.0,19.0,2024-10-25
E11215,Lawrence Russell,2024-04-02,,active,Retail Banking,Corporate-Support,1,Graduate,75300.0,0.96,Male,35-39,Anglo-Australian,Full-time,False,False,E00963,agency,NovaCorp-Origin,WorkdayHR,87.0,21,False,,0,6.767411300919842,Outstanding,78.3,True,1.0,1.0,0,1,0,0.0,True,True,0,2.26,2.67,2.71,4.39,4.31,3.11,3.24,4.21,3.3625,-0.11000000000000032,-0.10000000000000053,-0.7800000000000002,1.0,1.0,2024-10-25
E11216,Steven Brown,2024-04-03,,active,Retail Banking,Technology,1,Senior Engineer,115100.0,0.98,Prefer not to say,30-34,Anglo-Australian,Full-time,False,False,E03055,referral,NovaCorp-Origin,WorkdayHR,34.0,21,False,,0,6.734559789750328,Meets Expectations,48.9,False,1.0,0.0,0,0,0,0.0,True,True,0,3.04,2.71,2.36,2.99,2.99,3.98,2.87,2.52,2.9325,0.25,-0.13999999999999968,-0.8000000000000003,1.0,4.0,2024-10-25
E11217,Jeffrey Mcdaniel,2024-04-03,,active,Corporate Operations,Client-Advisory,1,Senior Adviser,129500.0,0.95,Male,30-34,Anglo-Australian,Full-time,False,False,E04659,agency,NovaCorp-Origin,WorkdayHR,84.0,21,False,,0,6.734559789750328,High Performer,69.8,False,1.0,0.0,0,0,0,0.0,True,True,0,3.19,2.21,2.07,2.7,2.6,2.53,2.35,2.04,2.4612499999999997,1.51,0.2400000000000002,0.3999999999999999,1.0,1.0,2024-10-25
E11218,Mr. Ryan Salinas MD,2024-04-05,,active,Technology,Risk-Compliance,2,"Manager, Technology",175800.0,1.05,Male,18-24,Anglo-Australian,Full-time,False,False,E00747,agency,NovaCorp-Origin,WorkdayHR,83.0,21,False,,0,6.668856767411301,Below Expectations,37.3,False,1.0,0.0,0,0,0,0.0,True,True,0,1.96,4.97,4.72,3.44,3.21,3.09,3.05,4.21,3.58125,-0.77,-1.27,-0.28000000000000025,1.0,5.0,2024-10-25
E11219,Marie Cook,2024-04-05,,active,Executive Leadership,Executive,7,Chief Data Officer,712200.0,0.91,Female,30-34,East Asian,Full-time,False,False,E07508,agency,NovaCorp-Origin,WorkdayHR,74.0,21,False,,0,6.668856767411301,Outstanding,82.9,True,1.0,1.0,0,1,0,0.0,True,True,0,5.0,4.52,3.45,3.22,1.21,3.63,3.83,4.62,3.6849999999999996,1.13,0.3600000000000003,-0.06999999999999984,1.0,6.0,2024-10-25
E11220,Connie Erickson,2024-04-06,,active,Technology,Risk-Compliance,3,"Senior Manager, Technology",203800.0,0.87,Female,35-39,Anglo-Australian,Full-time,False,True,E08583,direct,NovaCorp-Origin,WorkdayHR,71.0,21,False,,0,6.636005256241787,Meets Expectations,57.9,False,1.0,0.0,0,0,1,0.0,True,True,0,5.0,4.73,4.01,4.7,4.51,4.76,4.74,3.85,4.5375,0.33000000000000007,-0.2999999999999998,-0.47000000000000064,1.0,7.0,2024-10-25
E11221,Cory Walton,2024-04-07,,active,Technology,Risk-Compliance,1,Senior Risk Analyst,122000.0,0.93,Male,25-29,South Asian,Part-time,False,False,E01091,agency,NovaCorp-Origin,WorkdayHR,69.0,21,False,,0,6.603153745072273,Meets Expectations,72.7,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,2024-10-25
E11222,Jesse Wood,2024-04-07,,active,Retail Banking,Operations-Processing,1,Processing Officer,76100.0,1.09,Male,30-34,South Asian,Casual,False,False,E08251,referral,NovaCorp-Origin,WorkdayHR,80.0,21,False,,0,6.603153745072273,Meets Expectations,60.4,False,1.0,0.0,0,0,0,0.0,True,True,0,2.54,1.92,3.77,3.78,1.61,3.33,3.66,3.57,3.0225,0.0,0.0,0.0,0.5,2.0,2024-10-25
E11223,William Johnson,2024-04-09,,active,Risk & Compliance,Management,3,"Senior Manager, Risk & Compliance",178400.0,1.07,Male,35-39,East Asian,Full-time,False,False,E01001,referral,NovaCorp-Origin,WorkdayHR,21.0,21,False,,0,6.5374507227332455,Meets Expectations,63.2,False,1.0,0.0,0,0,0,0.0,True,True,0,3.21,3.19,4.62,3.35,4.78,2.37,3.63,2.77,3.49,0.0,0.0,0.0,0.5,18.0,2024-10-25
E11224,Brianna Obrien,2024-04-14,,active,Insurance,Corporate-Support,1,Specialist,88700.0,1.02,Prefer not to say,25-29,Anglo-Australian,Full-time,False,False,E01738,agency,NovaCorp-Origin,WorkdayHR,74.0,20,False,,0,6.3731931668856765,Meets Expectations,63.8,False,1.0,0.0,0,0,0,0.0,True,True,0,4.08,3.8,3.37,4.74,4.91,4.4,4.22,5.0,4.3149999999999995,-0.5800000000000001,-0.2599999999999998,0.03000000000000025,1.0,2.0,2024-10-25
E11225,Dr. Ryan Brown,2024-04-16,,active,Wealth Management,Corporate-Support,1,Specialist,114200.0,0.93,Male,18-24,Anglo-Australian,Full-time,False,True,E02583,agency,NovaCorp-Origin,WorkdayHR,15.0,20,False,,0,6.307490144546649,High Performer,65.0,True,1.0,1.0,0,1,0,0.0,True,True,0,5.0,4.14,4.87,4.05,3.37,2.62,3.74,3.77,3.9450000000000003,0.0,0.54,0.6200000000000001,1.0,2.0,2024-10-25
E11226,Sherry Wang,2024-04-20,,active,Retail Banking,Client-Advisory,1,Senior Adviser,137500.0,1.01,Non-binary,18-24,Anglo-Australian,Full-time,False,False,E01659,direct,NovaCorp-Origin,WorkdayHR,27.0,20,False,,0,6.176084099868594,Meets Expectations,69.8,False,1.0,0.0,0,0,0,0.0,True,True,0,3.72,3.87,4.67,3.22,4.1,4.24,4.61,4.02,4.05625,0.0,0.0,0.0,0.5,2.0,2024-10-25
E11227,Ronald Russell,2024-04-20,,active,Retail Banking,Operations-Processing,1,Analyst,92000.0,0.97,Male,18-24,Anglo-Australian,Full-time,False,False,E13532,agency,NovaCorp-Origin,WorkdayHR,70.0,20,False,,0,6.176084099868594,Meets Expectations,59.3,False,1.0,0.0,0,0,0,0.0,True,True,0,3.51,2.02,3.03,3.71,2.69,3.21,2.95,3.17,3.03625,0.34999999999999964,0.75,-0.27,1.0,10.0,2024-10-25
E11229,Dawn Ellis,2024-04-21,,active,Retail Banking,Technology,1,Engineer,86600.0,0.99,Female,25-29,Anglo-Australian,Casual,False,True,E03065,agency,NovaCorp-Origin,WorkdayHR,35.0,20,False,,0,6.14323258869908,Meets Expectations,64.8,False,1.0,0.0,0,0,1,0.0,True,True,0,2.62,2.94,4.48,2.23,3.24,3.9,2.34,4.05,3.2250000000000005,-0.1299999999999999,-0.1200000000000001,-0.019999999999999574,1.0,4.0,2024-10-25
E11230,Mary Davis,2024-04-22,,active,Retail Banking,Corporate-Support,1,Graduate,78100.0,0.99,Female,18-24,Anglo-Australian,Full-time,False,False,E00016,referral,NovaCorp-Origin,WorkdayHR,81.0,20,False,,0,6.110381077529566,Unsatisfactory,32.9,False,1.0,0.0,0,0,0,0.0,True,True,0,3.62,3.33,4.36,4.71,4.4,3.27,3.74,4.74,4.02125,-0.10000000000000009,0.5999999999999996,0.0,1.0,1.0,2024-10-25
E11231,Mrs. Theresa Johnson,2024-04-24,,active,Corporate Operations,Risk-Compliance,1,Risk Analyst,102100.0,0.92,Female,30-34,Anglo-Australian,Full-time,False,False,E00826,direct,NovaCorp-Origin,WorkdayHR,30.0,20,False,,0,6.044678055190539,Meets Expectations,72.4,False,1.0,0.0,0,0,0,0.0,True,True,0,3.53,3.71,4.05,4.22,3.09,5.0,3.27,4.53,3.925,-1.1700000000000004,0.41999999999999993,0.08999999999999986,1.0,3.0,2024-10-25
E11232,Robin Gross,2024-04-27,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",170800.0,0.91,Female,35-39,Anglo-Australian,Full-time,False,False,E07490,agency,NovaCorp-Origin,WorkdayHR,68.0,20,False,,0,5.946123521681997,Outstanding,83.2,False,1.0,0.0,0,0,0,0.0,True,True,0,3.94,3.92,2.96,3.4,3.52,3.91,3.42,3.16,3.5287499999999996,-1.06,-0.33000000000000007,-0.43999999999999995,1.0,4.0,2024-10-25
E11233,Catherine Steele,2024-04-28,,active,Executive Leadership,Risk-Compliance,2,"Manager, Executive Leadership",121500.0,1.1,Female,25-29,Anglo-Australian,Full-time,False,False,E01793,referral,NovaCorp-Origin,WorkdayHR,15.0,20,False,,0,5.913272010512483,Meets Expectations,72.1,False,1.0,0.0,0,0,0,0.0,True,True,0,4.56,2.69,2.72,3.93,2.09,3.02,3.25,3.79,3.2562499999999996,0.02999999999999936,-0.6099999999999999,-0.36999999999999966,1.0,4.0,2024-10-25
E11234,Michael Morgan,2024-04-28,,active,Insurance,Management,1,Administration Officer,59500.0,1.02,Male,35-39,Anglo-Australian,Part-time,False,True,E01155,referral,NovaCorp-Origin,WorkdayHR,20.0,20,False,,0,5.913272010512483,Below Expectations,45.9,False,1.0,0.0,0,0,1,0.0,True,True,0,3.69,4.54,3.62,3.97,4.9,5.0,5.0,3.43,4.26875,-0.18000000000000016,-0.49999999999999956,0.33000000000000007,1.0,4.0,2024-10-25
E11235,Terri Ayers,2024-04-29,,active,Retail Banking,Operations-Processing,1,Senior Analyst,118000.0,0.99,Female,25-29,Anglo-Australian,Full-time,False,False,E11186,agency,NovaCorp-Origin,WorkdayHR,26.0,20,False,,0,5.88042049934297,Meets Expectations,62.9,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.5,3.0,2024-10-25
E11236,Russell Anderson,2024-04-30,,active,Corporate Operations,Operations-Processing,2,"Manager, Corporate Operations",139200.0,0.9,Male,35-39,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E05254,agency,NovaCorp-Origin,WorkdayHR,53.0,20,False,,0,5.847568988173456,Unsatisfactory,45.2,False,1.0,0.0,0,0,0,0.0,True,True,0,2.71,2.01,4.23,2.23,4.49,3.75,3.7,2.06,3.1475,-0.4700000000000002,-0.81,0.010000000000000675,1.0,3.0,2024-10-25
E11237,Scott Miller,2024-05-02,,active,Corporate Operations,Management,1,Team Leader,124000.0,1.03,Male,30-34,East Asian,Part-time,False,False,E01834,referral,NovaCorp-Origin,WorkdayHR,43.0,20,False,,0,5.781865965834428,High Performer,72.0,False,1.0,0.0,0,0,0,0.0,True,True,0,3.45,2.7,1.84,3.14,3.15,1.0,1.92,2.14,2.4175000000000004,0.18000000000000016,-0.36999999999999966,-0.2899999999999998,1.0,2.0,2024-10-25
E11238,Kristine Moore,2024-05-04,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",229400.0,0.94,Female,35-39,South Asian,Full-time,False,True,E05490,direct,NovaCorp-Origin,WorkdayHR,45.0,20,False,,0,5.716162943495401,Meets Expectations,59.2,False,1.0,0.0,0,0,1,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.5,3.0,2024-10-25
E11239,Mike Smith,2024-05-06,,active,Insurance,Technology,1,Engineer,112300.0,0.95,Male,35-39,South Asian,Full-time,False,False,E12196,agency,NovaCorp-Origin,WorkdayHR,67.0,20,False,,0,5.650459921156373,High Performer,79.8,True,1.0,1.0,0,1,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.5,2.0,2024-10-25
E11240,Brenda Jones,2024-05-06,,active,Wealth Management,Risk-Compliance,1,Compliance Officer,80200.0,1.03,Female,30-34,Maori/Aboriginal & Torres Strait Islander,Casual,False,False,E06100,agency,NovaCorp-Origin,WorkdayHR,46.0,20,False,,0,5.650459921156373,Meets Expectations,71.5,False,1.0,0.0,0,0,0,0.0,True,True,0,4.55,3.31,4.72,5.0,4.04,4.93,4.57,4.41,4.44125,0.0,0.0,0.0,0.5,3.0,2024-10-25
